41.4850,-20.8721
41.5793,-20.9053
41.6737,-20.9385
41.7680,-20.9717
41.8624,-21.0047
41.9568,-21.0377
42.0513,-21.0706
42.1457,-21.1034
42.2402,-21.1361
42.3347,-21.1687
42.4293,-21.2013
42.5239,-21.2338
42.6185,-21.2662
42.7131,-21.2986
42.8078,-21.3308
42.9024,-21.3630
42.9972,-21.3951
43.0919,-21.4271
43.1867,-21.4590
43.2815,-21.4909
43.3763,-21.5226
43.4711,-21.5544
43.5660,-21.5860
43.6609,-21.6176
43.7558,-21.6491
43.8507,-21.6806
43.9456,-21.7120
44.0406,-21.7433
44.1356,-21.7746
44.2306,-21.8058
44.3256,-21.8370
44.4206,-21.8682
44.5157,-21.8993
44.6107,-21.9303
44.7058,-21.9614
44.8009,-21.9924
44.8960,-22.0233
44.9911,-22.0542
45.0862,-22.0851
45.1814,-22.1160
45.2765,-22.1468
45.3716,-22.1776
45.4668,-22.2084
45.5619,-22.2392
45.6571,-22.2699
45.7523,-22.3007
45.8475,-22.3314
45.9426,-22.3621
46.0378,-22.3929
46.1330,-22.4236
46.2282,-22.4543
46.3234,-22.4850
46.4185,-22.5157
46.5137,-22.5464
46.6089,-22.5772
46.7041,-22.6079
46.7992,-22.6386
46.8944,-22.6694
46.9896,-22.7002
47.0847,-22.7310
47.1799,-22.7618
47.2750,-22.7927
47.3701,-22.8235
47.4653,-22.8544
47.5604,-22.8853
47.6555,-22.9162
47.7506,-22.9472
47.8457,-22.9781
47.9408,-23.0091
48.0359,-23.0401
48.1310,-23.0710
48.2261,-23.1021
48.3212,-23.1331
48.4163,-23.1641
48.5113,-23.1951
48.6064,-23.2262
48.7015,-23.2573
48.7966,-23.2883
48.8916,-23.3194
48.9867,-23.3505
49.0817,-23.3816
49.1768,-23.4127
49.2719,-23.4438
49.3669,-23.4749
49.4620,-23.5061
49.5570,-23.5372
49.6521,-23.5683
49.7471,-23.5994
49.8421,-23.6306
49.9372,-23.6617
50.0322,-23.6928
50.1273,-23.7240
50.2223,-23.7551
50.3174,-23.7862
50.4124,-23.8174
50.5075,-23.8485
50.6025,-23.8796
50.6976,-23.9108
50.7926,-23.9419
50.8877,-23.9730
50.9827,-24.0041
51.0778,-24.0352
51.1728,-24.0663
51.2679,-24.0974
51.3629,-24.1285
51.4580,-24.1595
51.5531,-24.1906
51.6481,-24.2217
51.7432,-24.2527
51.8383,-24.2837
51.9334,-24.3147
52.0284,-24.3457
52.1235,-24.3767
52.2186,-24.4077
52.3137,-24.4387
52.4088,-24.4696
52.5039,-24.5006
52.5990,-24.5315
52.6941,-24.5624
52.7893,-24.5932
52.8844,-24.6241
52.9795,-24.6549
53.0747,-24.6858
53.1698,-24.7166
53.2650,-24.7473
53.3601,-24.7781
53.4553,-24.8088
53.5505,-24.8396
53.6456,-24.8702
53.7408,-24.9009
53.8360,-24.9315
53.9312,-24.9621
54.0264,-24.9927
54.1217,-25.0233
54.2169,-25.0538
54.3121,-25.0843
54.4074,-25.1148
54.5026,-25.1452
54.5979,-25.1757
54.6932,-25.2060
54.7884,-25.2364
54.8837,-25.2667
54.9790,-25.2970
55.0744,-25.3272
55.1697,-25.3575
55.2650,-25.3876
55.3604,-25.4178
55.4557,-25.4479
55.5511,-25.4780
55.6465,-25.5080
55.7419,-25.5380
55.8373,-25.5680
55.9327,-25.5979
56.0281,-25.6277
56.1236,-25.6576
56.2190,-25.6874
56.3145,-25.7171
56.4100,-25.7468
56.5055,-25.7765
56.6010,-25.8061
56.6965,-25.8357
56.7920,-25.8652
56.8876,-25.8947
56.9831,-25.9242
57.0787,-25.9536
57.1743,-25.9829
57.2699,-26.0122
57.3655,-26.0415
57.4612,-26.0707
57.5568,-26.0998
57.6525,-26.1290
57.7482,-26.1580
57.8439,-26.1871
57.9396,-26.2160
58.0353,-26.2450
58.1310,-26.2739
58.2268,-26.3027
58.3225,-26.3315
58.4183,-26.3603
58.5141,-26.3890
58.6099,-26.4177
58.7057,-26.4463
58.8015,-26.4749
58.8973,-26.5035
58.9932,-26.5320
59.0891,-26.5605
59.1849,-26.5889
59.2808,-26.6173
59.3767,-26.6457
59.4726,-26.6740
59.5685,-26.7023
59.6645,-26.7305
59.7604,-26.7587
59.8564,-26.7869
59.9524,-26.8150
60.0483,-26.8431
60.1443,-26.8711
60.2403,-26.8992
60.3363,-26.9271
60.4324,-26.9551
60.5284,-26.9830
60.6244,-27.0108
60.7205,-27.0387
60.8166,-27.0665
60.9127,-27.0942
61.0087,-27.1219
61.1048,-27.1496
61.2009,-27.1773
61.2971,-27.2049
61.3932,-27.2325
61.4893,-27.2601
61.5855,-27.2876
61.6816,-27.3151
61.7778,-27.3426
61.8740,-27.3700
61.9702,-27.3974
62.0664,-27.4247
62.1626,-27.4521
62.2588,-27.4794
62.3550,-27.5067
62.4513,-27.5339
62.5475,-27.5611
62.6437,-27.5883
62.7400,-27.6154
62.8363,-27.6426
62.9325,-27.6697
63.0288,-27.6967
63.1251,-27.7238
63.2214,-27.7508
63.3177,-27.7778
63.4141,-27.8047
63.5104,-27.8317
63.6067,-27.8586
63.7030,-27.8854
63.7994,-27.9123
63.8957,-27.9391
63.9921,-27.9659
64.0885,-27.9927
64.1849,-28.0195
64.2812,-28.0462
64.3776,-28.0729
64.4740,-28.0996
64.5704,-28.1262
64.6668,-28.1529
64.7633,-28.1795
64.8597,-28.2061
64.9561,-28.2326
65.0525,-28.2592
65.1490,-28.2857
65.2454,-28.3122
65.3419,-28.3387
65.4383,-28.3651
65.5348,-28.3916
65.6313,-28.4180
65.7278,-28.4444
65.8242,-28.4708
65.9207,-28.4971
66.0172,-28.5235
66.1137,-28.5498
66.2102,-28.5761
66.3067,-28.6024
66.4032,-28.6286
66.4998,-28.6549
66.5963,-28.6811
66.6928,-28.7073
66.7893,-28.7335
66.8859,-28.7597
66.9824,-28.7859
67.0789,-28.8120
67.1755,-28.8382
67.2720,-28.8643
67.3686,-28.8904
67.4652,-28.9165
67.5617,-28.9425
67.6583,-28.9686
67.7549,-28.9947
