[INFO] [launch]: All log files can be found below /home/noetix/.ros/log/2026-02-12-13-41-15-168807-ubuntu-18545
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [launch_ros.actions.node]: Parameter file path is not a file: /mnt/c/Users/yang/Downloads/Tracker/config/parameters.yaml
[INFO] [nmpc_node-1]: process started with pid [18555]
[INFO] [simulation.py-2]: process started with pid [18557]
[INFO] [path_publisher.py-3]: process started with pid [18559]
[INFO] [rviz2-4]: process started with pid [18561]
[rviz2-4] qt.qpa.xcb: could not connect to display 
[rviz2-4] qt.qpa.plugin: Could not load the Qt platform plugin "xcb" in "" even though it was found.
[rviz2-4] This application failed to start because no Qt platform plugin could be initialized. Reinstalling the application may fix this problem.
[rviz2-4] 
[rviz2-4] Available platform plugins are: eglfs, linuxfb, minimal, minimalegl, offscreen, vnc, wayland-egl, wayland, wayland-xcomposite-egl, wayland-xcomposite-glx, xcb.
[rviz2-4] 
[nmpc_node-1] [INFO] [1770874875.287286638] [nmpc_node]: NMPC Tracker Ready. [Ref Path Visualization: Pillars]
[path_publisher.py-3] [INFO] [1770874876.150273473] [global_path_publisher]: Local Window Path Publisher Initialized.
[nmpc_node-1] [INFO] [1770874877.459852200] [nmpc_node]: TIME[Tot:22.2 Plan:1.9] Stat:Lattice Iter:5 V:0.96 ESO[L:-0.69 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.510690976] [nmpc_node]: TIME[Tot:23.1 Plan:2.7] Stat:Lattice Iter:5 V:1.01 ESO[L:-0.69 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.559992168] [nmpc_node]: TIME[Tot:22.4 Plan:1.9] Stat:Lattice Iter:5 V:1.05 ESO[L:-0.77 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.609740177] [nmpc_node]: TIME[Tot:22.2 Plan:1.9] Stat:Lattice Iter:5 V:1.10 ESO[L:-0.76 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.659967933] [nmpc_node]: TIME[Tot:22.4 Plan:1.9] Stat:Lattice Iter:5 V:1.14 ESO[L:-0.82 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.710515744] [nmpc_node]: TIME[Tot:23.0 Plan:1.9] Stat:Lattice Iter:7 V:1.23 ESO[L:-0.62 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.759910927] [nmpc_node]: TIME[Tot:22.3 Plan:1.9] Stat:Lattice Iter:5 V:1.31 ESO[L:-0.46 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.813081361] [nmpc_node]: TIME[Tot:25.5 Plan:1.9] Stat:Lattice Iter:5 V:1.38 ESO[L:-0.35 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.861440021] [nmpc_node]: TIME[Tot:23.9 Plan:2.0] Stat:Lattice Iter:5 V:1.38 ESO[L:-0.60 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874877.911574970] [nmpc_node]: TIME[Tot:24.0 Plan:2.2] Stat:Lattice Iter:5 V:1.46 ESO[L:-0.45 A:0.00] Crv:0.0 Step:0.25 
